http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://www.w3.org/2004/02/skos/core#note,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,ALHAJHUSAIN2023101127,"Al-Haj Husain, Nadin; Al-Haj Husain, Adib; Grgic, Ivo; Kipar, Anja; Molinero-Mourelle, Pedro; Stadlinger, Bernd; Özcan, Mutlu","Effect of Cumulative Ionizing Radiation on Flexural Strength, Flexural Modulus, and Elasticity Modulus of Dentin in Unerupted Human Third Molars",Advances in Radiation Oncology,8,2,101127,2023,,https://www.sciencedirect.com/science/article/pii/S2452109422002330,"Purpose This in vitro study aimed to investigate the changes in mechanical properties in dentin of third molars after radiation therapy using variable doses and frequencies. Methods and Materials Rectangular cross sectioned dentin hemisections (N = 60, n = 15 per group; >7 × 4 × 1.2 mm) were prepared using extracted third molars. After cleansing and storage in artificial saliva, random distribution was performed to 2 irradiation settings, namely AB or CD (A, 30 single doses of irradiation [2 Gy each] for 6 weeks; B, control group of A; C, 3 single doses of irradiation [9 Gy each]; and D, control group of C). Various parameters (fracture strength/maximal force, flexural strength, and elasticity modulus) were assessed using a universal Testing Machine (ZwickRoell). The effect of irradiation on dentin morphology was evaluated by histology, scanning electron microscopy, and immunohistochemistry. Statistical analysis was performed using 2-way analysis of variance and paired and unpaired t tests at a significance level of 5%. Results Significance could be found considering the maximal force applied to failure when the irradiated groups were compared with their control groups (A/B, P < .0001; C/D, P = .008). Flexural strength was significantly higher in the irradiated group A compared with control group B (P < .001) and for the irradiated groups A and C (P = .022) compared with each other. Cumulative radiation with low irradiation doses (30 single doses; 2 Gy) and single irradiation with high doses (3 single doses; 9 Gy) make the tooth substance more prone to fracture, lowering the maximal force. The flexural strength decreases when cumulative irradiation is applied, but not after single irradiation. The elasticity modulus showed no alteration after irradiation treatment. Conclusions Irradiation therapy affects the prospective adhesion of dentin and the bond strength of future restorations, potentially leading to an increased risk of tooth fracture and retention loss in dental reconstructions.",
7,BHADILA2023104604,"Bhadila, Ghalia Y.; Baras, Bashayer H.; Balhaddad, Abdulrahman A.; Williams, Mary Ann; Oates, Thomas W.; Weir, Michael D.; Xu, Hockin H. K.",Recurrent caries models to assess dental restorations: A scoping review,Journal of Dentistry,136,,104604,2023,,https://www.sciencedirect.com/science/article/pii/S0300571223001902,"Objectives To review the literature on recurrent caries models used to evaluate restorative materials, compare reported methodology and parameters, and devise specific recommendations to be considered in future investigations. Data The following were extracted: study design, sample characteristics, source of teeth, name of restorations compared including controls, recurrent caries model type, type of demineralizing and remineralizing solutions, type of biofilm used, methods to detect recurrent caries. Sources Literature searches were performed in OVID Medline, EMBASE, SCOPUS, and Cochrane Library. Study selection For a study to be included, it had to examine dental materials for tooth restoration purposes only with a valid control group and evaluate restorative dental materials regardless of the form of the teeth caries model used or nature of the tooth structure used. A total of 91 studies were included. Most of the studies presented were in vitro. Human teeth were the main source of specimens utilized. Around 88% of the studies used specimens without an artificial gap, and 44% used a chemical model. S. mutans was the main bacterial species used in microbial caries models. Conclusion The findings of this review provided an insight into the performance of available dental materials assessed using different recurrent caries models, yet this review cannot be used as a guideline for material selection. Selecting the appropriate restorative material relies on several patient-related factors such as microbiota, occlusion, and diet that are not comprehensively taken into consideration in recurrent caries models and thus hinder reliable comparison. Clinical Significance Due to the heterogenicity of variables among studies on the performance of dental restorative materials, this scoping review aimed to provide insights for dental researchers concerning the available recurrent caries models, testing methods used, and aspects of comparison between these materials including their characteristics and limitations.","Antibacterial agents, Bioactive, Composite resins, Tooth remineralization, Recurrent caries, Dental materials, Nanoparticles"
7,BALAJI2023171503,"Balaji, V.; Perumal, Sakthivel; Palanisamy, Subramanian; Karuppaiah, M.; Asaithambi, S.; Velauthapillai, Dhayalan; Kumar, P.; Yuvakkumar, R.; Ravi, G.",Bio-inspired synthesis of silver nanoparticles and their nanocomposites for antibacterial and anticancer activity: A comparative study,Journal of Alloys and Compounds,966,,171503,2023,,https://www.sciencedirect.com/science/article/pii/S0925838823028062,"Biosynthesized low dimensional (<10 nm) nanoparticles are gaining great attention in biomedical applications. Present research emphasizes a comparative study of silver nanoparticles (Ag NPs) and Ag NPs decorated with reduced graphene oxide nanocomposites (Ag NPs@rGO) synthesized from chemical and green methods, and appraisal of their bioactivities and toxicity. We have used a unique sida acuta leaf extract containing a multiplex combination of assorted bioactive compounds, as a reducing agent of NPs formation from metal ions. We controlled the synthesis conditions of molar ratio, pH, and reaction time to obtain performance enhanced Ag NPs. Extremely-tiny spherical shaped Ag NPs (5 nm) with quite a delicate particle dispersion over mono-layer graphene nanosheets was observed in green mediated Ag NPs@rGO.The green synthesized Ag NPs@rGO outperformed to chemically prepared Ag NPs and their composites for 500 μg/mL opposed to Methicillin-resistant Staphylococcus aureus (MRSA) and Proteus mirabili bacteria. The G-Ag NPs and G-Ag NPs@rGO demonstrated the highest cytotoxicity rate against MCF-7 cells at the half-maximal inhibitory concentration (IC50) of 100 μg/mL and 108 μg/mL. Moreover, the green mediated Ag NPs showed 99.18% anti-inflammatory, 96.09% anti-diabetic and 75.68% antioxidant activities at 500 μg/mL according to their excellent temperature stability. Ultimately, this study probes the novel approach of plant-mediated NPs overcruel chemically incorporated NPs applied in pharmaceutical applications.","Silver nanoparticles, Reduced graphene oxide, Sidaacuta leaf, MRSA, MCF-7"
7,HOFSTEENGE2023106096,"Hofsteenge, Jelte W.; Carvalho, Marco Aurelio; Borghans, Pauline M.; Cune, Marco S.; Özcan, Mutlu; Magne, Pascal; Gresnigt, Marco M. M.",Effect of preparation design on fracture strength of compromised molars restored with lithium disilicate inlay and overlay restorations: An in vitro and in silico study,Journal of the Mechanical Behavior of Biomedical Materials,146,,106096,2023,,https://www.sciencedirect.com/science/article/pii/S1751616123004496,"Purpose The objective of this study was to determine the influence of different preparation designs on the fracture strength, failure type, repairability, formation of polymerization-induced cracks, and tooth deformation of structurally compromised molars restored with lithium disilicate inlays and overlays in combination with Immediate Dentin Sealing (IDS). Material and methods Human molars (N = 64) were randomly assigned to four different preparation designs: Undermined Inlay (UI), Extended Inlay (EI), Restricted Overlay (RO), and Extended Overlay (EO). The teeth were restored using lithium disilicate partial restorations and subjected to thermomechanical fatigue in a chewing simulator (1,2 × 10 (Mondelli et al., 2007) cycles on 50 N, 8000x 5–55 °C), followed by load to failure testing. In silico finite element analysis was conducted to assess tooth deformation. Polymerization-induced cracks were evaluated using optical microscopy and transillumination. Fracture strengths were statistically analyzed using a Kruskal-Wallis test, while the failure mode, repairability, and polymerization cracks were analyzed using Fisher exact test. Results The propagation of polymerization-induced cracks did not significantly differ among preparation designs. All specimens withstood chewing simulator fatigue, with no visible cracks in teeth or restorations. Fracture strength was significantly influenced by preparation design, with restricted overlay (RO) showing higher fracture strength compared to extended inlay (EI) (p = .042). Tooth deformation and fracture resistance correlated between in vitro and in silico analyses). UI exhibited a statistically less destructive failure pattern than EO (p < .01) and RO (p = .036). No statistically significant influence of the preparation design on repairability was observed. Groups with higher repairability rates experienced increased tooth deformation, leading to less catastrophic failures. Conclusions The preparation design affected the fracture strength of compromised molars restored with lithium disilicate inlays and overlays, with significantly lower fracture strength for an extended inlay. The failure pattern of lithium disilicate overlays is significantly more destructive than that of undermined and extended inlays. The finite element analysis showed more tooth deformation in the inlay restorations, with lower forces in the roots, leading to less destructive fractures. Since cusp coverage restorations fracture in a more destructive manner, this study suggests the undermined inlay preparation design as a viable option for restoring weakened cusps.","Adhesion, Ceramic, Dental materials, Fracture strength, Cusp coverage, Lithium disilicate, Inlay, Overlay, Failure mode, Fatigue, Adhesive dentistry, FEA"
7,NAIK20231739,"Naik, Asmita; de Noronha {de Ataide}, Ida; Fernandes, Marina","Fracture Resistance of Endodontically Treated Premolars Using Nanohybrid Composite, Fiber-Reinforced Composite, Horizontal Glass Fiber Posts, and Ceramic Inlays: An In Vitro Study",Journal of Endodontics,49,12,1739-1746,2023,,https://www.sciencedirect.com/science/article/pii/S0099239923004983,"Introduction This study evaluated the resistance to fracture of endodontically treated premolars (ETPs) with mesio-occluso-distal (MOD) cavities filled with nanohybrid composite (NHC), fiber-reinforced composite (FRC), horizontal glass fiber posts (HFP), and ceramic inlays (CI). Methods Eighty-four intact maxillary premolars were taken, and endodontic treatment was performed followed by MOD cavity preparations (except in the control group). They were distributed into 7 groups based on type of restoration: intact teeth (control group), ETP + MOD (not restored), NHC, FRC + NHC, HFP + NHC, FRC + HFP + NHC, and CI groups. Samples were subjected to universal testing machine until the fracture occurred and failure mode was visually inspected. Results Mean and standard deviation of fracture resistance of the 7 groups ranged from 265.6 ± 68.0 N to 1023.7 ± 76.5 N. The highest reading was noted for intact teeth followed by FRC + HFP + NHC group and then the CI group, with no significant difference among the 3 groups. The lowest reading was noted for the ETP + MOD group. Maximum unrepairable fractures were seen in the ETP + MOD and CI groups. Conclusion FRC + HFP + NHC combination and CIs increased the resistance to fracture of ETPs significantly.","Inlays, ceramics, composite resin, fiber-reinforced composite, horizontal fiber post"
7,RICUCCI202345,"Ricucci, Domenico; Rôças, Isabela N.; Alves, Flávio R. F.; Cabello, Pedro H.; Siqueira, José F.",Outcome of Direct Pulp Capping Using Calcium Hydroxide: A Long-term Retrospective Study,Journal of Endodontics,49,1,45-54,2023,,https://www.sciencedirect.com/science/article/pii/S0099239922007543,"Introduction This retrospective study evaluated the long-term outcome of direct pulp capping in mature teeth using specific case selection and treatment procedures. Methods Teeth with pulp exposure due to advanced caries and clinical diagnosis of reversible pulpitis were treated by direct pulp capping. Treatments were conducted over a period of 15 years by a single operator. Under magnification, caries was completely removed, the exposed pulp examined, and capped with either pure calcium hydroxide or a calcium hydroxide-based cement. The cavity was restored and the long-term outcome evaluated from 1 to >35 years. Teeth that were asymptomatic, responded to sensibility pulp tests within normal limits, and showed no radiographic periapical changes were categorized as success. Teeth with no response to pulp tests and/or showing radiographic evidence of apical periodontitis were classified as failures. The effects of independent variables (sex, age, symptoms, number and size of pulp exposures, bleeding time, capping material, bases used over the capping material, and final coronal restoration) on the outcome were evaluated. Results In general, 225 teeth from 148 patients were available for follow-up examination in at least one of the evaluated periods. The success rate of the direct pulp capping procedure was 100%, 95%, 95%, 86%, and 89% at 1-, 5-, 10-, 20-, and 35-year follow-up examination, respectively. The main variable significantly affecting the treatment outcome in all follow-up periods was the quality/presence of coronal restoration (P < .001). Other isolated variables associated with the outcome included the size and number of pulp exposures at the 20-year follow-up, and the exposure size, capping material, and restoration type at the 35-year follow-up. Multiple regression analysis confirmed the results for exposure size (P < .05), and disclosed a higher proportion of failures at 5 years when varnish was used as the base. Conclusions A very high success rate of the direct pulp capping with calcium hydroxide was observed, especially in the first 10 years following treatment. The main variable influencing the outcome was the quality of the coronal restoration.","Caries, direct pulp capping, outcome, vital pulp therapy"
7,RAO2023327,"Rao, Dinesh; Weyh, Ashleigh; Bunnell, Anthony; Hernandez, Mauricio",The Role of Imaging in Mandibular Reconstruction with Microvascular Surgery,Oral and Maxillofacial Surgery Clinics of North America,35,3,327-344,2023,"Imaging of Common Oral Cavity, Sinonasal, and Skull Base Pathology",https://www.sciencedirect.com/science/article/pii/S104236992300002X,,"Mandibular reconstruction, Squamous cell carcinoma, Facial trauma, Fibular free flap, Microvascular reconstruction, Virtual surgical planning"
7,SU20231235,"Su, Ni-Yu; Wang, Yu-Hsun; Chang, Yu-Chao",A registry-based study of tooth-colored restorative materials for decayed teeth in Taiwan,Journal of Dental Sciences,18,3,1235-1242,2023,,https://www.sciencedirect.com/science/article/pii/S1991790223000338,"Background/purpose As esthetic demands with direct restorations, tooth-colored materials were used to replace amalgam filling gradually. However, little is known about the tooth-colored restorative materials for decayed teeth in Taiwan. In this study, the use of composite resin, glass ionomer cement, and compomer was analyzed by National Health Insurance Research Database (NHIRD). Materials and methods A retrospective study was conducted to analyze the registered database compiled by Taiwanese NHIRD from 1997 to 2013. The results were further to analyze the application of tooth-colored restorative materials by sex and age. In addition, time trends of dental visits for each tooth-colored restorative material were also investigated. Results The average annual composite resin filling (CRF) ratio was 18.41% of nationwide population in Taiwan. The prevalence of CRF stratified by sex and age was significantly increased from 1997 to 2013 (P for trend <0.0001). The time trends of dental visits for CRF were significantly increased (P for trend <0.0001). The average annual glass ionomer cement filling (GICF) ratio was 1.79% of Taiwanese population. The prevalence of GICF stratified by sex and age was demonstrated a decreased pattern (P for trend <0.0001). The time trends of dental visits for GICF were significantly decreased (P for trend <0.0001). The average annual compomer filling ratio was 0.57% of whole population in Taiwan. Conclusion Form the results of this registry-based study, a significant increased trend of CRF for decayed teeth was observed in Taiwanese population during past 17 years.","Tooth-colored restorative materials, Composite resin, Glass ionomer cement, Compomer, Taiwan, National health insurance research database"
7,PILCHER2023171,"Pilcher, Lauren; Pahlke, Sarah; Urquhart, Olivia; O’Brien, Kelly K.; Carrasco-Labra, Alonso",Plain language summary for “Direct materials for restoring caries lesions: systematic review and meta-analysis—a report of the American Dental Association Council on Scientific Affairs”,The Journal of the American Dental Association,154,2,171-173,2023,,https://www.sciencedirect.com/science/article/pii/S000281772200650X,,
7,YAP2023104683,"Yap, Rei Chiel; Alghanem, Meshal; Martin, Nicolas","A narrative review of cracks in teeth: Aetiology, microstructure and diagnostic challenges",Journal of Dentistry,138,,104683,2023,,https://www.sciencedirect.com/science/article/pii/S0300571223002695,"Objectives To summarize the available evidence of crack formation in teeth and to discuss the limitations of the current clinical diagnostic modalities for crack detection in teeth. Background Cracks are a common clinical finding in teeth and yet clinicians still struggle to identify the full extent and orientation of cracks for their appropriate timely management. The biomechanics of crack development can be due to multiple factors and can differ from an unrestored tooth to a restored or endodontically treated tooth. Data & sources This narrative review has been designed following the guidelines published by Green et al. 2006 [1] Published literature in the English language that addresses the objectives of this review up to July 2022 was sourced from online databases and reference lists. The relevance of the papers was assessed and discussed by two reviewers. A total of 101 publications were included in this narrative review. Conclusions The initiation and development of cracks in teeth are likely linked to an interplay between the masticatory forces and fracture resistance of the remaining tooth structure. From the identified literature, the quality and quantity of remaining tooth structure in a restored or endodontically-treated tooth affects the biomechanics of crack development compared to an unrestored tooth. The extent, orientation, and size of the cracks do affect a clinician's ability to detect cracks in teeth. There is still a need to develop reliable diagnostic tools that will accurately identify cracks in teeth beneath restorations to enable effective monitoring of their propagation and provide appropriate interventions. Clinical significance The development and propagation of cracks in an unrestored tooth differ greatly from a restored and endodontically treated tooth; mainly linked to the quantity and quality of the remaining tooth structure and the forces acting on them. Identifying the extent of cracks in teeth remains challenging for early clinical intervention.","Cracked tooth, Fractured tooth, Cracked tooth syndrome, Dental crack propagation"
7,HUANG2023105691,"Huang, Yuting; Fokkinga, Wietske A.; Zhang, Qian; Creugers, Nico H. J.; Jiang, Qianzhou",Biomechanical properties of different endocrown designs on endodontically treated teeth,Journal of the Mechanical Behavior of Biomedical Materials,140,,105691,2023,,https://www.sciencedirect.com/science/article/pii/S1751616123000449,"Objective To compare the biomechanical properties of different endocrown designs on endodontically treated teeth with an extensive defect in the mesial wall using a three-dimensional finite element method (3D FEM). Methods Four finite element analysis models were designed and built up based on different endocrown configurations in a mandibular molar. One model was designed as a butt joint preparation with 2 mm occlusal thickness(control), the other three models were butt joint designs with different distances between the bottom of the mesial wall preparation and the cemento-enamel junction (CEJ): 2 mm, 1 mm and 0 mm respectively. A vertical load parallel with the longitudinal axis of the tooth and an oblique load with a 45°angle to the longitudinal axis were applied to the occlusal surfaces. The maximum Von Misses (VM) stresses and stress distribution patterns were calculated and compared. Weibull risk-of-rupture analysis was used to analyze the survival probability of the restorations and tooth in the different models. Results For the restoration, the model with a mesial wall destruction at the level of CEJ showed much higher risk of failure than other models. Overall, none of the four models showed failure. Under oblique loading, VM stress in the cement layer of the models with a mesial wall defect was higher than in the control model. In the dentin, the highest VM stresses were found in the peri-cervical dentin. Under the oblique loading, the model with the mesial wall destruction at the level of CEJ restored by endocrown showed the highest risk of failure. Conclusion Under the oblique loading, with the increase of the simulated defect in the mesial wall, the peak VM stress values in the cement layer increased accordingly. In the model with a mesial wall defect up to the level of CEJ risk of failure was highest in the cervical dentin.","Fracture strength, Endocrown, Stress, Finite element analysis"
