http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://www.w3.org/2004/02/skos/core#note,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,TWOMEYKOZAK20232161,"Twomey-Kozak, Jack; Hurley, Eoghan; Levin, Jay; Anakwenze, Oke; Klifto, Christopher",Technological innovations in shoulder replacement: current concepts and the future of robotics in total shoulder arthroplasty,Journal of Shoulder and Elbow Surgery,32,10,2161-2171,2023,,https://www.sciencedirect.com/science/article/pii/S1058274623004172,"Background Total shoulder arthroplasty (TSA) has been rapidly evolving over the last several decades, with innovative technological strategies being investigated and developed in order to achieve optimal component precision and joint alignment and stability, preserve implant longevity, and improve patient outcomes. Future advancements such as robotic-assisted surgeries, augmented reality, artificial intelligence, patient-specific instrumentation (PSI) and other peri- and preoperative planning tools will continue to revolutionize TSA. Robotic-assisted arthroplasty is a novel and increasingly popular alternative to the conventional arthroplasty procedure in the hip and knee but has not yet been investigated in the shoulder. Therefore, the purpose of this study was to conduct a narrative review of the literature on the evolution and projected trends of technological advances and robotic assistance in total shoulder arthroplasty. Methods A narrative synthesis method was employed for this review, rather than a meta-analysis or systematic review of the literature. This decision was based on 2 primary factors: (1) the lack of eligible, peer-reviewed studies with high-quality level of evidence available for review on robotic-assisted shoulder arthroplasty, and (2) a narrative review allows for a broader scope of content analysis, including a comprehensive review of all technological advances—including robotics—within the field of TSA. A general literature search was performed using PubMed, Embase, and Cochrane Library databases. These databases were queried by 2 independent reviewers from database inception through November 11, 2022, for all articles investigating the role of robotics and technology assistance in total shoulder arthroplasty. Inclusion criteria included studies describing “shoulder arthroplasty” and “robotics.” Results After exclusion criteria were applied, 4 studies on robotic-assisted TSA were described in the review. Given the novelty of this technology and limited data on robotics in TSA, these studies consisted of a literature review, nonvalidated experimental biomechanical studies in sawbones models, and preclinical proof-of-concept cadaveric studies using prototype robotic technology primarily in conjunction with PSI. The remaining studies described the technological advancements in TSA, including PSI, computer-assisted navigation, artificial intelligence, machine learning, and virtual, augmented, and mixed reality. Although not yet commercially available, robotic-assisted TSA confers the theoretical advantages of precise humeral head cuts for restoration of proximal humerus anatomy, more accurate glenoid preparation, and improved soft-tissue assessment in limited early studies. Conclusion The evidence for the use of robotics in total hip arthroplasty and total knee arthroplasty demonstrates improved component accuracy, more precise radiographic measurements, and improved early/mid-term patient-reported and functional outcomes. Although no such data currently exist for shoulder arthroplasty given that the technology has not yet been commercialized, the lessons learned from robotic hip and knee surgery in conjunction with its rapid adoption suggests robotic-assisted TSA is on the horizon of innovation. By achieving a better understanding of the past, present, and future innovations in TSA through this narrative review, orthopedic surgeons can be better prepared for future applications.","Robotic, PSI, navigation, computer-assisted surgery, arthroplasty, shoulder, TSA"
7,BHADILA2023104604,"Bhadila, Ghalia Y.; Baras, Bashayer H.; Balhaddad, Abdulrahman A.; Williams, Mary Ann; Oates, Thomas W.; Weir, Michael D.; Xu, Hockin H. K.",Recurrent caries models to assess dental restorations: A scoping review,Journal of Dentistry,136,,104604,2023,,https://www.sciencedirect.com/science/article/pii/S0300571223001902,"Objectives To review the literature on recurrent caries models used to evaluate restorative materials, compare reported methodology and parameters, and devise specific recommendations to be considered in future investigations. Data The following were extracted: study design, sample characteristics, source of teeth, name of restorations compared including controls, recurrent caries model type, type of demineralizing and remineralizing solutions, type of biofilm used, methods to detect recurrent caries. Sources Literature searches were performed in OVID Medline, EMBASE, SCOPUS, and Cochrane Library. Study selection For a study to be included, it had to examine dental materials for tooth restoration purposes only with a valid control group and evaluate restorative dental materials regardless of the form of the teeth caries model used or nature of the tooth structure used. A total of 91 studies were included. Most of the studies presented were in vitro. Human teeth were the main source of specimens utilized. Around 88% of the studies used specimens without an artificial gap, and 44% used a chemical model. S. mutans was the main bacterial species used in microbial caries models. Conclusion The findings of this review provided an insight into the performance of available dental materials assessed using different recurrent caries models, yet this review cannot be used as a guideline for material selection. Selecting the appropriate restorative material relies on several patient-related factors such as microbiota, occlusion, and diet that are not comprehensively taken into consideration in recurrent caries models and thus hinder reliable comparison. Clinical Significance Due to the heterogenicity of variables among studies on the performance of dental restorative materials, this scoping review aimed to provide insights for dental researchers concerning the available recurrent caries models, testing methods used, and aspects of comparison between these materials including their characteristics and limitations.","Antibacterial agents, Bioactive, Composite resins, Tooth remineralization, Recurrent caries, Dental materials, Nanoparticles"
7,SJAIRAM20231645,"S Jairam, Lalitha; Chandrashekar, Akshatha; Prabhu, T. Niranjana; Kotha, Sunil Babu; Girish, M. S.; Devraj, Indira Mysuru; Dhanya Shri, M.; Prashantha, K.",A review on biomedical and dental applications of cerium oxide nanoparticles ― Unearthing the potential of this rare earth metal,Journal of Rare Earths,41,11,1645-1661,2023,,https://www.sciencedirect.com/science/article/pii/S1002072123001096,"Nanotechnology deals with particles ranging from 1 to 100 nm in size called as nanoparticles. These nano particles exhibit unique properties which find an application in many industries and medical fields. A growing body of evidence points out the newer developing technologies adopted in the field of medicine in terms of target therapies, imaging systems, drug deliveries, etc. is through the incorporation of nanoparticles. Cerium oxide nanoparticles have gained attention in the last decade due to exceptional properties such as redox activity, biofilm inhibition, antibacterial activity, anti-inflammatory activity, etc. The method of synthesis of cerium oxide nanoparticles plays a pivotal role in its application. It exhibits redox properties and catalytic activity and thus has found its use in biomedical applications. Nanoparticles are incorporated into dental materials such as restorative cements/sealants, adhesives, and denture systems to improve their properties. Among the various metal oxide nanoparticles, cerium oxide nanoparticles (CeO2NPs) are known to exhibit lower toxicity to mammalian cells and possess unique antibacterial mechanism. In addition, they exhibit potent properties such as antitumor, anti-inflammatory, antibacterial activities, and functions as an immunosensor. CeO2NPs have excellent scavenging properties for reactive oxygen species, which is why they are being considered for therapeutic purposes. In this review, various methods of synthesis of CeO2NPs are discussed. Several factors that determine the particle size and morphology of these materials are important for biomedical and dental applications. Emphasis is given to preparation methods and variables such as calcination temperature, which have a profound effect on particle size and morphology. This article also presents various applications of CeO2NPs in the biomedical and dental fields.","Cerium oxide nanoparticles, Synthesis, Antibacterial activity, Biomedical applications, Dental applications, Rare earths"
7,ALAMI2023102516,"Alami, Abdul Hai; Ghani Olabi, Abdul; Alashkar, Adnan; Alasad, Shamma; Aljaghoub, Haya; Rezk, Hegazy; Abdelkareem, Mohammad Ali",Additive manufacturing in the aerospace and automotive industries: Recent trends and role in achieving sustainable development goals,Ain Shams Engineering Journal,14,11,102516,2023,,https://www.sciencedirect.com/science/article/pii/S2090447923004057,"Additive Manufacturing (AM) is the fastest growing industrial technique, harboring innovative, cost effective and environmentally friendly solutions. Over the years, AM technologies have been utilized in the aerospace and automotive industries mainly for prototyping purposes. However, 3D printing of aircraft and automobile components and parts has recently proven its efficiency. In this paper, a comprehensive review on the utilization of AM technologies in the aerospace and automotive industries is presented. The various AM techniques are compared based on their process, materials, and applications. In addition, the opportunities and limitations of AM in aerospace and automotive industries are highlighted. Finally, the contribution of AM and 3D printing in achieving the Sustainable Development Goals (SDGs) is examined and evaluated.","Additive manufacturing, 3D Printing, Aerospace, Automotive, Sustainable Development Goals (SDG)"
7,HEPTONSTALL2023245,"Heptonstall, N.; Scott-Warren, J.; Berman, R.; Filippiadis, D.; Bell, J.",Role of interventional radiology in pain management in oncology patients,Clinical Radiology,78,4,245-253,2023,Special Issue Section: Pain Relief with Interventional Radiology (PR-IR),https://www.sciencedirect.com/science/article/pii/S0009926022002756,"This article reviews the current evidence of interventional radiology procedures for patients suffering with debilitating cancer pain, refractory to conventional therapies. Cancer pain is notoriously difficult to treat. Up to 90% of cancer patients experience pain with 56–82% of cancer pain controlled inadequately. Cancer pain influences a patient's ability to perform normal daily activities, causes higher risk of depression, and reduces quality of life. Pain-free status has been universally voted as a “good death”. Alternative minimally invasive options include nerve blocks, neurolysis, bone ablation, spine and peripheral musculoskeletal augmentation techniques, embolisation, and cordotomy with evidence highlighting improved pain control, reduced analgesic requirements, and improved quality of life. Unfortunately, awareness and availability of these procedures is limited, potentially leaving patients suffering during their remaining life. The purpose of this review is to describe the basic concepts of interventional radiology techniques for pain palliation in oncology patients. In addition, emphasis will be given upon the need for an individually tailored approach aiming to augment efficacy and safety.",
7,REIS2023,"dos Reis, Isabella Neme Ribeiro; Fukuoka, Gisele Lie; Nagay, Bruna Egumi; Pannuti, Claudio Mendes; Spin-Neto, Rubens; da Silva, Emily Vivianne Freitas",Incidence of peri-implant disease associated with cement- and screw-retained implant-supported prostheses: A systematic review and meta-analysis,The Journal of Prosthetic Dentistry,,,,2023,,https://www.sciencedirect.com/science/article/pii/S0022391323005632,"ABSTRACT Statement of problem Implant-supported fixed dental prostheses can be cement- or screw-retained on the implant or abutment, with advantages and disadvantages for each method. Cemented prostheses have been associated with peri-implant disease because cement remnants act as a reservoir for bacteria and hinder biofilm control. However, contrasting evidence has been presented regarding this association based on studies with varying designs, and a systematic review and meta-analysis is required. Purpose The purpose of this systematic review and meta-analysis was to answer the focused question: In patients who received implant-supported prostheses, is the incidence of peri-implant diseases higher in cemented implant-supported prostheses than in screw-retained ones? Material and methods The search was conducted using the National Library of Medicine (MEDLINE-PubMed), SCOPUS, EMBASE, and ISI Web of Science databases. Randomized clinical trials (RCTs) that assessed the incidence of peri-implant disease in cement- and screw-retained prostheses were included. Two authors independently screened the titles and abstracts, and analyzed the full texts, extracted data, and assessed the risk of bias. The findings were summarized using meta-analyses with random effects, and the level of certainty of the evidence was determined using the grading of recommendations, assessments, development, and evaluations (GRADE) approach. Results The search yielded 4455 articles that met the inclusion criteria based on the title and/or abstract selection. A total of 6 RCTs were included for analysis. The meta-analysis revealed no significant difference between cement- and screw-retained prostheses for the risk of peri-implant mucositis (RR: 1.36, 95% CI: 0.42–4.38, P=.61). Similarly, no significant difference was observed between cement- and screw-retained prostheses for the incidence of peri-implantitis (RR: 1.00, 95% CI: 0.23–4.31, P=1.00). Conclusions Moderate certainty evidence suggests that cement- and screw-retained prostheses present a similar risk for peri-implant mucositis and peri-implantitis.",
7,TUYGUNOV2023106099,"Tuygunov, Nozimjon; Zakaria, Myrna Nurlatifah; Yahya, Noor Azlin; Abdul Aziz, Azwatee; Cahyanto, Arief",Efficacy and bone-contact biocompatibility of glass ionomer cement as a biomaterial for bone regeneration: A systematic review,Journal of the Mechanical Behavior of Biomedical Materials,146,,106099,2023,,https://www.sciencedirect.com/science/article/pii/S1751616123004526,"Bone regeneration is a rapidly growing field that seeks to develop new biomaterials to regenerate bone defects. Conventional bone graft materials have limitations, such as limited availability, complication, and rejection. Glass ionomer cement (GIC) is a biomaterial with the potential for bone regeneration due to its bone-contact biocompatibility, ease of use, and cost-effectiveness. GIC is a two-component material that adheres to the bone and releases ions that promote bone growth and mineralization. A systematic literature search was conducted using PubMed-MEDLINE, Scopus, and Web of Science databases and registered in the PROSPERO database to determine the evidence regarding the efficacy and bone-contact biocompatibility of GIC as bone cement. Out of 3715 initial results, thirteen studies were included in the qualitative synthesis. Two tools were employed in evaluating the Risk of Bias (RoB): the QUIN tool for assessing in vitro studies and SYRCLE for in vivo. The results indicate that GIC has demonstrated the ability to adhere to bone and promote bone growth. Establishing a chemical bond occurs at the interface between the GIC and the mineral phase of bone. This interaction allows the GIC to exhibit osteoconductive properties and promote the growth of bone tissue. GIC's bone-contact biocompatibility, ease of preparation, and cost-effectiveness make it a promising alternative to conventional bone grafts. However, further research is required to fully evaluate the potential application of GIC in bone regeneration. The findings hold implications for advancing material development in identifying the optimal composition and fabrication of GIC as a bone repair material.","Glass ionomer cement, Bone cement, Bone repair, Biomaterials, Bone regeneration"
7,HOU2023121803,"Hou, Yaru; Zhao, Yuyan; Lu, Jilong; Wei, Qiaoqiao; Zang, Libin; Zhao, Xinyun",Environmental contamination and health risk assessment of potentially toxic trace metal elements in soils near gold mines – A global meta-analysis,Environmental Pollution,330,,121803,2023,,https://www.sciencedirect.com/science/article/pii/S0269749123008059,"Gold mining is the most important anthropogenic source of heavy metal emissions into the environment. Researchers have been aware of the environmental impacts of gold mining activities and have conducted studies in recent years, but they have only selected one gold mining site and collected soil samples in its vicinity for analysis, which does not reflect the combined impact of all gold mining activities on the concentration of potentially toxic trace elements (PTES) in nearby soils at a global scale. In this study, 77 research papers from 24 countries were collected from 2001 to 2022, and a new dataset was developed to provide a comprehensive study of the distribution characteristics, contamination characteristics, and risk assessment of 10 PTEs (As, Cd, Cr, Co, Cu, Hg, Mn, Ni, Pb, and Zn) in soils near the deposits. The results show that the average levels of all 10 elements are higher than the global background values and are at different levels of contamination, with As, Cd, and Hg at strong contamination levels and serious ecological risks. As and Hg contribute to a greater non-carcinogenic risk to both children and adults in the vicinity of the gold mine, and the carcinogenic risks of As, Cd, and Cu are beyond the acceptable range. Gold mining on a global scale has already caused serious impacts on nearby soils and should be given adequate attention. Timely heavy metal treatment and landscape restoration of extracted gold mines and environmentally friendly approaches such as bio-mining of unexplored gold mines where adequate protection is available are of great significance.","Potentially toxic trace elements (PTES), Gold mine, Meta-analysis, Health risk"
7,BLAKE2023595,"Blake, Madelyn J.; Steer, Clifford J.",Liver Regeneration in Acute on Chronic Liver Failure,Clinics in Liver Disease,27,3,595-616,2023,Acute-on-Chronic Liver Failure,https://www.sciencedirect.com/science/article/pii/S1089326123000387,,"Acute liver failure, Acute on chronic liver failure, Cytokines, Growth factors, Homeostasis, microRNAs, Partial hepatectomy, Regeneration"
7,PILCHER2023171,"Pilcher, Lauren; Pahlke, Sarah; Urquhart, Olivia; O’Brien, Kelly K.; Carrasco-Labra, Alonso",Plain language summary for “Direct materials for restoring caries lesions: systematic review and meta-analysis—a report of the American Dental Association Council on Scientific Affairs”,The Journal of the American Dental Association,154,2,171-173,2023,,https://www.sciencedirect.com/science/article/pii/S000281772200650X,,
7,HURAIB2023602,"Huraib, Wayel Mohammed; Pullishery, Fawaz; Al-Ghalib, Thamer Abdulmohshin; Niyazi, Adham Abdulmajeed Tash; Binhuraib, Haitham; El Homossany, Mahmoud; Bamigdad, Malak Saeed",Influence of rough micro-threaded and laser micro-textured implant-neck on peri-implant tissues: A systematic review,The Saudi Dental Journal,35,6,602-613,2023,,https://www.sciencedirect.com/science/article/pii/S1013905223001074,"Background and objective This systematic review aimed to explore clinical outcomes of marginal or crestal bone level (MBL) and soft tissue status around implants, following the placement of rough micro-threaded/laser-microtextured surface (LMS) implants. These outcomes are compared with those following the placement of smooth machined-neck implants. Materials and methods Using EBSCO Information Services, we conducted a web-based search of databases such as the PubMed, Scopus, and EMBASE, for relevant English-language scientific papers published between January 2013 and August 2022. Prospective or retrospective controlled cohort studies and randomized controlled trials (RCTs) investigating the role of rough micro-threaded/LMS implant necks on MBL, sulcular probing depth (PD), and/or clinical attachment loss, were included in this review. Results From a comprehensive literature search of 247 articles, 6 RCTs, 5 prospective studies, and 4 retrospective studies (n = 15) fulfilled the eligibility criteria. MBL with rough micro-threaded implant necks ranged from 0.12 ± 0.17 mm to 3.25 ± 0.4 mm after loading. The smooth machined-neck implants without a micro-threaded neck had a loading MBL of 0.38 ± 0.51 mm to 3.75 ± 0.4 mm. Micro-threaded implant necks showed much lower MBL than machined-neck implants. LMS implant necks had a lower peri-implant PD than machined-neck implants after 3 years of early loading (2.3 ± 0.7 mm vs. 3.8 ± 0.8 mm). The experimental and control groups showed similar gingival recessions (1.08 ± 0.4 mm vs. 2.46 ± 0.3 mm). Meta-analysis was not feasible owing to heterogeneity of the studies. Conclusion Under functional loading, a roughened micro-threaded design for the implant neck could significantly lower MBL. Furthermore, PD and MBL were much lower around LMS neck implants than those around machined-neck or micro-threaded implants.","Laser-microstructured implants, Machined-neck, Marginal bone loss, Micro-threaded implants, Peri-implantitis"
7,THAKUR2023301,"Thakur, Jhalak; Parlani, Swapnil; Shivakumar, Sahana; Jajoo, Kirti",Accuracy of marginal fit of an implant-supported framework fabricated by 3D printing versus subtractive manufacturing technique: A systematic review and meta-analysis,The Journal of Prosthetic Dentistry,129,2,301-309,2023,,https://www.sciencedirect.com/science/article/pii/S0022391321002742,"Statement of problem Evidence comparing additive 3-dimensional printing (3DP) with subtractive milling for implant-supported frameworks is lacking. Purpose The purpose of this systematic review and meta-analysis was to compare the marginal fit and accuracy of complete arch implant-supported frameworks (CA), implant-retained fixed partial dentures (IRFPDs), single implant crowns (SICs), and interim implant-retained restorations (IIRRs) by using additive manufacturing (AM) and subtractive manufacturing (SM) methods. Material and methods An electronic search was performed in PubMed, ScienceDirect, Google Scholar, and the Cochrane Library for articles published up to August 2020. The authors acquired the data and evaluated the articles, and the final selection of articles was made according to the inclusion and exclusion criteria. The Methodological Index for Non-Randomized Studies (MINORS) scale was used to evaluate the quality of the included studies. Heterogeneity was evaluated, and meta-analyses with subgroup analyses were performed in the selected studies. Results The database search resulted in 960 articles. After removing duplicate articles (410 studies), the titles and abstracts were screened in detail, and 10 in vitro studies were selected for qualitative analysis and 9 for quantitative analysis according to the eligibility criteria. Subgroup analyses were performed to compare the 3DP versus the SM technique for different types of implant-supported frameworks (IRFPDs, SICs, IIRRs, and CA). In the IRFPDs analysis, the marginal fit accuracy of the 3DP systems was higher than that with the subtractive manufacturing method (P<.001). In the subgroup analysis of SIC frameworks (P=.55) and CA (P=.67) frameworks, no significant difference was observed in the assessed techniques. Conclusions The marginal fit of implant-supported frameworks manufactured by AM or SM methods is in the clinically acceptable range.",
7,JIANG2023133227,"Jiang, Lu; Xia, Hua; Wang, Wenjing; Zhang, Yu; Li, Zhu",Applications of microbially induced calcium carbonate precipitation in civil engineering practice: A state-of-the-art review,Construction and Building Materials,404,,133227,2023,,https://www.sciencedirect.com/science/article/pii/S0950061823029446,"Microbially induced calcium carbonate deposition is a ubiquitous phenomenon observed in nature. Adhering to the principle of “learning from nature and incorporating it into practice”, the innovative technology of microbially induced calcium carbonate precipitation (MICP) has been employed in the field of civil engineering to address limitations associated with traditional cementitious materials. By manipulating the microbial metabolic processes, MICP technology offers solutions for mitigating these inherent drawbacks. Extensive research has demonstrated that this technology possesses numerous advantages, including cost-effectiveness, environmental sustainability, low energy requirements, and controllable processes. As a result, it has emerged as a prominent and captivating area of study within the civil engineering field in recent years, representing a significant advancement in the development of modern cementitious materials. Building upon the current research progress in this field, this paper provides a systematic summary of the fundamental principles of microbial-induced calcium carbonate precipitation. It also discusses and summarizes the engineering properties of microbial mineralization and the current status of its application in the field of civil engineering.","MICP, Civil engineering, Self-healing, Geotechnical reinforcement, Heavy metal-contaminated soils"
